colour	fill	y	x	density	scaled	count	n	showSelectedlegendcolourfill	group	ymin	ymax
#00BA38	#00BA38	0.0265136872649222	39.7260273972603	0.0265136872649222	0.393790084737397	40.5924552025959	1531	GB	3	0	0.0265136872649222
#00BFC4	#00BFC4	0.0403690699389104	39.7260273972603	0.0403690699389104	0.723974504219505	59.1003183905648	1464	IN	4	0	0.0403690699389104
#619CFF	#619CFF	0.0457867237995466	39.7260273972603	0.0457867237995466	0.757743907226698	29.7155837459057	649	PH	5	0	0.0457867237995466
#F564E3	#F564E3	0.0151716062392682	39.7260273972603	0.0151716062392682	0.246445585931072	132.797069412315	8753	US	6	0	0.0151716062392682
#F8766D	#F8766D	0.0197154974312361	39.8238747553816	0.0197154974312361	0.32137670518717	19.202894498024	974	AU	1	0	0.0197154974312361
#B79F00	#B79F00	0.0134294079950183	39.8238747553816	0.0134294079950183	0.212441043879215	12.4087729873969	924	CA	2	0	0.0134294079950183
#00BA38	#00BA38	0.0258272719601852	39.8238747553816	0.0258272719601852	0.383595216769144	39.5415533710435	1531	GB	3	0	0.0258272719601852
#00BFC4	#00BFC4	0.0395897395216595	39.8238747553816	0.0395897395216595	0.709998077383162	57.9593786597096	1464	IN	4	0	0.0395897395216595
#619CFF	#619CFF	0.0447965807287245	39.8238747553816	0.0447965807287245	0.741357609694627	29.0729808929422	649	PH	5	0	0.0447965807287245
#F564E3	#F564E3	0.0147308316712445	39.8238747553816	0.0147308316712445	0.239285701541311	128.938969618403	8753	US	6	0	0.0147308316712445
#F8766D	#F8766D	0.0191918527193287	39.9217221135029	0.0191918527193287	0.312840921964432	18.6928645486262	974	AU	1	0	0.0191918527193287
#B79F00	#B79F00	0.0131164143397073	39.9217221135029	0.0131164143397073	0.207489768373511	12.1195668498895	924	CA	2	0	0.0131164143397073
#00BA38	#00BA38	0.0251368315305763	39.9217221135029	0.0251368315305763	0.373340566310115	38.4844890733123	1531	GB	3	0	0.0251368315305763
#00BFC4	#00BFC4	0.0388179413861921	39.9217221135029	0.0388179413861921	0.696156733668083	56.8294661893853	1464	IN	4	0	0.0388179413861921
#619CFF	#619CFF	0.0437904286384296	39.9217221135029	0.0437904286384296	0.724706372110952	28.4199881863408	649	PH	5	0	0.0437904286384296
#F564E3	#F564E3	0.0142942753501097	39.9217221135029	0.0142942753501097	0.232194337801886	125.11779213951	8753	US	6	0	0.0142942753501097
#F8766D	#F8766D	0.0186723126223142	40.0195694716243	0.0186723126223142	0.304372046899347	18.186832494134	974	AU	1	0	0.0186723126223142
#B79F00	#B79F00	0.0128153999180594	40.0195694716243	0.0128153999180594	0.202727993470157	11.8414295242869	924	CA	2	0	0.0128153999180594
#00BA38	#00BA38	0.0244430149852688	40.0195694716243	0.0244430149852688	0.363035772659994	37.4222559424466	1531	GB	3	0	0.0244430149852688
#00BFC4	#00BFC4	0.0380579016708776	40.0195694716243	0.0380579016708776	0.682526264179569	55.7167680461648	1464	IN	4	0	0.0380579016708776
#619CFF	#619CFF	0.0427699911926928	40.0195694716243	0.0427699911926928	0.70781872012261	27.7577242840576	649	PH	5	0	0.0427699911926928
#F564E3	#F564E3	0.0138611317699901	40.0195694716243	0.0138611317699901	0.225158410180817	121.326486382723	8753	US	6	0	0.0138611317699901
#F8766D	#F8766D	0.0181557450169678	40.1174168297456	0.0181557450169678	0.295951625573855	17.6836956465266	974	AU	1	0	0.0181557450169678
#B79F00	#B79F00	0.0125225454773222	40.1174168297456	0.0125225454773222	0.198095302057554	11.5708320210457	924	CA	2	0	0.0125225454773222
#00BA38	#00BA38	0.0237464582636221	40.1174168297456	0.0237464582636221	0.352690281001255	36.3558276016054	1531	GB	3	0	0.0237464582636221
#00BFC4	#00BFC4	0.0373091099878795	40.1174168297456	0.0373091099878795	0.669097515677743	54.6205370222555	1464	IN	4	0	0.0373091099878795
#619CFF	#619CFF	0.0417401324566297	40.1174168297456	0.0417401324566297	0.690775151205724	27.0893459643527	649	PH	5	0	0.0417401324566297
#F564E3	#F564E3	0.013431056004611	40.1174168297456	0.013431056004611	0.218172315740844	117.56203320836	8753	US	6	0	0.013431056004611
#F8766D	#F8766D	0.01764192322121	40.2152641878669	0.01764192322121	0.287575962907978	17.1832332174585	974	AU	1	0	0.01764192322121
#B79F00	#B79F00	0.0122367823171357	40.2152641878669	0.0122367823171357	0.193574788266121	11.3067868610334	924	CA	2	0	0.0122367823171357
#00BA38	#00BA38	0.023047680125957	40.2152641878669	0.023047680125957	0.34231179613439	35.2859982728402	1531	GB	3	0	0.023047680125957
#00BFC4	#00BFC4	0.0365726254147228	40.2152641878669	0.0365726254147228	0.655889481543608	53.5423236071541	1464	IN	4	0	0.0365726254147228
#619CFF	#619CFF	0.0407027278584028	40.2152641878669	0.0407027278584028	0.673606702616197	26.4160703801034	649	PH	5	0	0.0407027278584028
#F564E3	#F564E3	0.0130047303138803	40.2152641878669	0.0130047303138803	0.211247137022612	113.830404437395	8753	US	6	0	0.0130047303138803
#F8766D	#F8766D	0.0171306627903921	40.3131115459883	0.0171306627903921	0.279242052322059	16.6852655578419	974	AU	1	0	0.0171306627903921
#B79F00	#B79F00	0.011957113627714	40.3131115459883	0.011957113627714	0.189150683469907	11.0483729920077	924	CA	2	0	0.011957113627714
#00BA38	#00BA38	0.0223476961396431	40.3131115459883	0.0223476961396431	0.3319154016031	34.2143227897935	1531	GB	3	0	0.0223476961396431
#00BFC4	#00BFC4	0.0358493371276815	40.3131115459883	0.0358493371276815	0.642918108167633	52.4834295549258	1464	IN	4	0	0.0358493371276815
#619CFF	#619CFF	0.0396596523773078	40.3131115459883	0.0396596523773078	0.656344404181446	25.7391143928728	649	PH	5	0	0.0396596523773078
#F564E3	#F564E3	0.0125829954417289	40.3131115459883	0.0125829954417289	0.204396530960486	110.138959101453	8753	US	6	0	0.0125829954417289
#F8766D	#F8766D	0.0166218258230386	40.4109589041096	0.0166218258230386	0.270947645923446	16.1896583516396	974	AU	1	0	0.0166218258230386
#B79F00	#B79F00	0.0116826191269628	40.4109589041096	0.0116826191269628	0.184808429641569	10.7947400733136	924	CA	2	0	0.0116826191269628
#00BA38	#00BA38	0.0216475653307989	40.4109589041096	0.0216475653307989	0.321516826414852	33.1424225214532	1531	GB	3	0	0.0216475653307989
#00BFC4	#00BFC4	0.0351399660692936	40.4109589041096	0.0351399660692936	0.630196324854784	51.4449103254459	1464	IN	4	0	0.0351399660692936
#619CFF	#619CFF	0.038612752291134	40.4109589041096	0.038612752291134	0.639018810735489	25.059676236946	649	PH	5	0	0.038612752291134
#F564E3	#F564E3	0.0121670974617769	40.4109589041096	0.0121670974617769	0.197640738611252	106.498604082933	8753	US	6	0	0.0121670974617769
#F8766D	#F8766D	0.0161156613517427	40.5088062622309	0.0161156613517427	0.262696803121471	15.6966541565974	974	AU	1	0	0.0161156613517427
#B79F00	#B79F00	0.0114129112714356	40.5088062622309	0.0114129112714356	0.180541896195577	10.5455300148065	924	CA	2	0	0.0114129112714356
#00BA38	#00BA38	0.020948180356356	40.5088062622309	0.020948180356356	0.311129328606717	32.071664125581	1531	GB	3	0	0.020948180356356
#00BFC4	#00BFC4	0.0344481935886886	40.5088062622309	0.0344481935886886	0.617790152519463	50.43215541384	1464	IN	4	0	0.0344481935886886
#619CFF	#619CFF	0.0375645123458285	40.5088062622309	0.0375645123458285	0.621671043392616	24.3793685124427	649	PH	5	0	0.0375645123458285
#F564E3	#F564E3	0.0117586940973743	40.5088062622309	0.0117586940973743	0.191006687816031	102.923849434318	8753	US	6	0	0.0117586940973743
#F8766D	#F8766D	0.0156121990664908	40.6066536203523	0.0156121990664908	0.254490007884139	15.206281890762	974	AU	1	0	0.0156121990664908
#B79F00	#B79F00	0.0111469528651222	40.6066536203523	0.0111469528651222	0.176334675632567	10.2997844473729	924	CA	2	0	0.0111469528651222
#00BA38	#00BA38	0.0202505198789124	40.6066536203523	0.0202505198789124	0.30076744360048	31.0035459346148	1531	GB	3	0	0.0202505198789124
#00BFC4	#00BFC4	0.0337724596197475	40.6066536203523	0.0337724596197475	0.60567161310578	49.4428808833103	1464	IN	4	0	0.0337724596197475
#619CFF	#619CFF	0.0365177955293733	40.6066536203523	0.0365177955293733	0.604348482954943	23.7000492985633	649	PH	5	0	0.0365177955293733
#F564E3	#F564E3	0.0113595647074648	40.6066536203523	0.0113595647074648	0.184523282248597	99.430269884439	8753	US	6	0	0.0113595647074648
#F8766D	#F8766D	0.0151112732952613	40.7045009784736	0.0151112732952613	0.246324559639045	14.7183801895845	974	AU	1	0	0.0151112732952613
#B79F00	#B79F00	0.0108836791738099	40.7045009784736	0.0108836791738099	0.172169924823815	10.0565195566003	924	CA	2	0	0.0108836791738099
#00BA38	#00BA38	0.0195556503907016	40.7045009784736	0.0195556503907016	0.290447011292825	29.9397007481642	1531	GB	3	0	0.0195556503907016
#00BFC4	#00BFC4	0.0331115725418493	40.7045009784736	0.0331115725418493	0.593819336219281	48.4753422012673	1464	IN	4	0	0.0331115725418493
#619CFF	#619CFF	0.0354743794566033	40.7045009784736	0.0354743794566033	0.587080547924141	23.0228722673356	649	PH	5	0	0.0354743794566033
#F564E3	#F564E3	0.0109714676227757	40.7045009784736	0.0109714676227757	0.178219084003141	96.0332561021554	8753	US	6	0	0.0109714676227757
#F8766D	#F8766D	0.0146130925253786	40.8023483365949	0.0146130925253786	0.238203856878643	14.2331521197187	974	AU	1	0	0.0146130925253786
#B79F00	#B79F00	0.0106226972799435	40.8023483365949	0.0106226972799435	0.168041428170268	9.81537228666778	924	CA	2	0	0.0106226972799435
#00BA38	#00BA38	0.0188651008128116	40.8023483365949	0.0188651008128116	0.280190739727291	28.8824693444145	1531	GB	3	0	0.0188651008128116
#00BFC4	#00BFC4	0.0324653920073567	40.8023483365949	0.0324653920073567	0.582230804880722	47.5293338987703	1464	IN	4	0	0.0324653920073567
#619CFF	#619CFF	0.0344360045527699	40.8023483365949	0.0344360045527699	0.56989604133569	22.3489669547477	649	PH	5	0	0.0344360045527699
#F564E3	#F564E3	0.0105959983869502	40.8023483365949	0.0105959983869502	0.17212001088176	92.746773880975	8753	US	6	0	0.0105959983869502
#F8766D	#F8766D	0.0141179228291923	40.9001956947162	0.0141179228291923	0.230132236772485	13.7508568356333	974	AU	1	0	0.0141179228291923
#B79F00	#B79F00	0.010363702704643	40.9001956947162	0.010363702704643	0.163944369092437	9.57606129909016	924	CA	2	0	0.010363702704643
#00BA38	#00BA38	0.0181812779139232	40.9001956947162	0.0181812779139232	0.270034375031277	27.8355364862165	1531	GB	3	0	0.0181812779139232
#00BFC4	#00BFC4	0.0318336730840543	40.9001956947162	0.0318336730840543	0.570901626502423	46.6044973950555	1464	IN	4	0	0.0318336730840543
#619CFF	#619CFF	0.0334043718471013	40.9001956947162	0.0334043718471013	0.552823114243582	21.6794373287688	649	PH	5	0	0.0334043718471013
#F564E3	#F564E3	0.0102344553856704	40.9001956947162	0.0102344553856704	0.166247153691527	89.582187990773	8753	US	6	0	0.0102344553856704
#F8766D	#F8766D	0.0136260857608326	40.9980430528376	0.0136260857608326	0.22211494088281	13.271807531051	974	AU	1	0	0.0136260857608326
#B79F00	#B79F00	0.0101064769838696	40.9980430528376	0.0101064769838696	0.159875291687539	9.33838473309553	924	CA	2	0	0.0101064769838696
#00BA38	#00BA38	0.0175048703342144	40.9980430528376	0.0175048703342144	0.259988145117306	26.7999564816823	1531	GB	3	0	0.0175048703342144
#00BFC4	#00BFC4	0.031217178517548	40.9980430528376	0.031217178517548	0.559845480081021	45.7019493496903	1464	IN	4	0	0.031217178517548
#619CFF	#619CFF	0.0323840143260334	40.9980430528376	0.0323840143260334	0.535936784962476	21.0172252975957	649	PH	5	0	0.0323840143260334
#F564E3	#F564E3	0.00988911881545514	40.9980430528376	0.00988911881545514	0.160637551646237	86.5594569916788	8753	US	6	0	0.00988911881545514
#F8766D	#F8766D	0.0131390289991958	41.0958904109589	0.0131390289991958	0.214175567410753	12.7974142452167	974	AU	1	0	0.0131390289991958
#B79F00	#B79F00	0.00985127201521695	41.0958904109589	0.00985127201521695	0.155838180746845	9.10257534206046	924	CA	2	0	0.00985127201521695
#00BA38	#00BA38	0.0168372982981616	41.0958904109589	0.0168372982981616	0.250073143630757	25.7779036944853	1531	GB	3	0	0.0168372982981616
